zeta_deg,phi_deg,pDC,FDK,FaK,Fwk,FKx,FKy,FK,MKx,MKy,MK,FSKx,FSKy,FAKz,FAKy,Fwky,Fwkz,FAK_inclined
0,106,32113000,9560.607271691364,-63.23895403425563,920.1858374586101,-2276.229125267517,267.4876388583423,2291.8919406591003,15.728840360588778,-22.76229125267517,27.668001773899377,0.0,2367.959874907546,9497.368317657108,0.0,920.1858374586101,0.0,9497.368317657108
0,107,32133400,9566.699683784655,-67.07828385987527,920.1858374586101,-2265.0285007183147,227.69713041071225,2276.4446165596755,16.12674544506508,-22.650285007183147,27.80480766983568,0.0,2368.5216314095856,9499.62139992478,0.0,920.1858374586101,0.0,9499.62139992478
0,108,32152300,9572.344124400497,-70.89718099042923,920.1858374586101,-2253.0308135768587,188.13174990783966,2260.8718234898206,16.522399250093805,-22.53030813576859,27.9392995916537,0.0,2368.9767905208764,9501.446943410068,0.0,920.1858374586101,0.0,9501.446943410068
0,109,32171200,9577.98856501634,-74.69448215285713,920.1858374586101,-2240.347013121202,148.77249748995632,2245.2812730725946,16.915991774272637,-22.40347013121202,28.072517728685625,0.0,2369.4373341117685,9503.294082863482,0.0,920.1858374586101,0.0,9503.294082863482
0,110,32190500,9583.752464692834,-78.46903065243956,920.1858374586101,-2227.0088667176196,109.6208985264883,2229.7051898922987,17.307507763907317,-22.270088667176196,28.204727870369567,0.0,2369.933335067662,9505.283434040395,0.0,920.1858374586101,0.0,9505.283434040395
0,111,32209800,9589.51636436933,-82.21967672513867,920.1858374586101,-2212.9919942203132,70.69780105612904,2214.120987109189,17.69673873861091,-22.129919942203134,28.33562984355513,0.0,2370.4352955679137,9507.296687644191,0.0,920.1858374586101,0.0,9507.296687644191
0,112,32228200,9595.011481159356,-85.94527788782743,920.1858374586101,-2198.238398402735,32.03987386603319,2198.4718805865073,18.083318010511867,-21.98238398402735,28.46456737578362,0.0,2370.876485365277,9509.066203271528,0.0,920.1858374586101,0.0,9509.066203271528
0,113,32246300,9600.417003653893,-89.64469928630095,920.1858374586101,-2182.794874945562,-6.3556159071747516,2182.8041277087073,18.46727290824395,-21.82794874945562,28.59194843441807,0.0,2371.3018641442072,9510.772304367592,0.0,920.1858374586101,0.0,9510.772304367592
0,114,32264400,9605.822526148431,-93.31681404096416,920.1858374586101,-2166.6868692411986,-44.48530880891724,2167.143495950845,18.848569837261373,-21.666868692411985,28.717969702685146,0.0,2371.7340512341034,9512.505712107468,0.0,920.1858374586101,0.0,9512.505712107468
0,115,32281900,9611.048860051988,-96.96050359009017,920.1858374586101,-2149.878666251289,-82.31904871841994,2151.454090931137,19.2269072363564,-21.498786662512888,28.842187674233312,0.0,2372.1286487902044,9514.088356461898,0.0,920.1858374586101,0.0,9514.088356461898
0,116,32298500,9616.006411069078,-100.57465803054524,920.1858374586101,-2132.3561544054205,-119.83374947389177,2135.7206972691083,19.60205424391112,-21.323561544054204,28.964371346609635,0.0,2372.4635951756827,9515.431753038532,0.0,920.1858374586101,0.0,9515.431753038532
0,117,32314600,9620.81463826035,-104.15817645587553,920.1858374586101,-2114.152614277006,-157.02872363070276,2119.976249041339,19.97400398547923,-21.141526142770058,29.084789200841218,0.0,2372.7689493663597,9516.656461804474,0.0,920.1858374586101,0.0,9516.656461804474
0,118,32330300,9625.503406390972,-107.70996729165454,920.1858374586101,-2095.2809304826933,-193.89479525947775,2104.233202207668,20.342664701766978,-20.952809304826932,29.203496792900644,0.0,2373.0524296445615,9517.793439099318,0.0,920.1858374586101,0.0,9517.793439099318
0,119,32345000,9629.89352686996,-111.22894862798654,920.1858374586101,-2075.708387902591,-230.39811013223095,2088.456032757615,20.70769785049451,-20.75708387902591,29.320049137549077,0.0,2373.2696290271983,9518.664578241975,0.0,920.1858374586101,0.0,9518.664578241975
0,120,32358700,9633.984999697317,-114.71404854906741,920.1858374586101,-2055.442719464091,-266.5245699278388,2072.650505843462,21.06896244845059,-20.554427194640912,29.434429771171292,0.0,2373.4208147728987,9519.27095114825,0.0,920.1858374586101,0.0,9519.27095114825
0,121,32371700,9637.867419168531,-118.16420545970043,920.1858374586101,-2034.5110945728736,-302.2717582448862,2056.8431174429825,21.426434331621063,-20.345110945728738,29.546837860611767,0.0,2373.528589933832,9519.703213708832,0.0,920.1858374586101,0.0,9519.703213708832
0,122,32383800,9641.481055753276,-121.57836840866794,920.1858374586101,-2012.9085789982819,-337.61904175277107,2041.0261058494432,21.779907166699914,-20.12908578998282,29.657114676423845,0.0,2373.57832429706,9519.90268734461,0.0,920.1858374586101,0.0,9519.90268734461
0,123,32394800,9644.766179921227,-124.95549740886214,920.1858374586101,-1990.6310427174085,-372.54507693675293,2025.1917890856678,22.12916751853973,-19.906310427174084,29.765101207397457,0.0,2373.5553849159846,9519.810682512365,0.0,920.1858374586101,0.0,9519.810682512365
0,124,32404600,9647.69292690722,-128.29456375407446,920.1858374586101,-1967.6813672831308,-407.0320032060123,2009.3394473774486,22.474036781232325,-19.676813672831308,29.870710161619936,0.0,2373.4525821536176,9519.398363153146,0.0,920.1858374586101,0.0,9519.398363153146
0,125,32413300,9650.291161476418,-131.59455033235002,920.1858374586101,-1944.0752105878325,-441.0702798416195,1993.4822337261223,22.814419547588397,-19.440752105878325,29.97399842756378,0.0,2373.2776157267026,9518.696611144069,0.0,920.1858374586101,0.0,9518.696611144069
0,126,32420800,9652.531018863656,-134.85445193580924,920.1858374586101,-1919.8161697703754,-474.6422558319272,1977.6196289309569,23.15013930749147,-19.198161697703753,30.074879260396727,0.0,2373.0232901394606,9517.676566927847,0.0,920.1858374586101,0.0,9517.676566927847
0,127,32426800,9654.322904773448,-138.07327556684447,920.1858374586101,-1894.8965307009964,-507.72111777685984,1961.7373920836744,23.4809279269408,-18.948965307009964,30.17312152423835,0.0,2372.667514607241,9516.249629206603,0.0,920.1858374586101,0.0,9516.249629206603
0,128,32431500,9655.726548736118,-141.25004074059615,920.1858374586101,-1869.339145538749,-540.3019680171634,1945.8558676548375,23.806736429343836,-18.69339145538749,30.268855008417496,0.0,2372.225425836883,9514.476507995521,0.0,920.1858374586101,0.0,9514.476507995521
0,129,32434700,9656.68222122134,-144.3837797836183,920.1858374586101,-1843.1433779205927,-572.3622408705961,1929.967887387493,24.12733915787816,-18.43143377920593,30.36192098659988,0.0,2371.6823728519676,9512.29844143772,0.0,920.1858374586101,0.0,9512.29844143772
0,130,32436300,9657.16005746395,-147.47353812864142,920.1858374586101,-1816.315235027823,-603.8836063549112,1914.0732595745621,24.442552812721313,-18.16315235027823,30.452232944434275,0.0,2371.031147530591,9509.68651933531,0.0,920.1858374586101,0.0,9509.68651933531
0,131,32436300,9657.16005746395,-150.51837460534222,920.1858374586101,-1788.8669744606002,-634.8524991574278,1898.178797690632,24.752241740746477,-17.888669744606002,30.539776954390717,0.0,2370.271984532871,9506.641682858608,0.0,920.1858374586101,0.0,9506.641682858608
0,132,32434700,9656.68222122134,-153.51736172703403,920.1858374586101,-1760.8111507515935,-665.2556439228582,1882.2914174968678,25.056273188400784,-17.608111507515936,30.624539456992444,0.0,2369.405115107211,9503.164859494305,0.0,920.1858374586101,0.0,9503.164859494305
0,133,32431300,9655.666819205791,-156.46958597318766,920.1858374586101,-1732.1497169905601,-695.069905084168,1866.4042474834307,25.354415800013882,-17.3214971699056,30.706361959161516,0.0,2368.4158747753527,9499.197233232604,0.0,920.1858374586101,0.0,9499.197233232604
0,134,32425900,9654.054121886978,-159.37414806769905,920.1858374586101,-1702.885624976134,-724.2716953611717,1850.5104540238904,25.646433702783916,-17.02885624976134,30.785085785917936,0.0,2367.289595507504,9494.679973819279,0.0,920.1858374586101,0.0,9494.679973819279
0,135,32418500,9651.844129264902,-162.23016325281688,920.1858374586101,-1673.0333811311223,-752.847543672512,1834.617158535472,25.93219218589732,-16.730333811311223,30.8606976752668,0.0,2366.0264978985483,9489.613966012086,0.0,920.1858374586101,0.0,9489.613966012086
0,136,32409300,9649.09657086989,-165.0367615586491,920.1858374586101,-1642.618143859523,-780.7950444903253,1818.7455204170685,26.211667194075453,-16.42618143859523,30.93333046645029,0.0,2364.6416911008487,9484.05980931124,0.0,920.1858374586101,0.0,9484.05980931124
0,137,32397500,9645.572528580633,-167.79308806816346,920.1858374586101,-1611.6138334598975,-808.0584101867136,1802.8470657470602,26.484300851039336,-16.116138334598975,31.002388720682372,0.0,2363.0758192911326,9477.77944051247,0.0,920.1858374586101,0.0,9477.77944051247
0,138,32376500,9639.300927896364,-170.49830317760413,920.1858374586101,-1579.7087267453446,-834.2584442496587,1786.467691607452,26.746301191668792,-15.797087267453447,31.063042245907006,0.0,2360.837647737396,9468.802624718759,0.0,920.1858374586101,0.0,9468.802624718759
0,139,32333500,9626.459078876193,-173.1515828522428,920.1858374586101,-1546.3142563417516,-858.6452306723908,1768.716882805778,26.99016905589611,-15.463142563417517,31.105915893965033,0.0,2356.974278246121,9453.30749602395,0.0,920.1858374586101,0.0,9453.30749602395
0,140,32268300,9606.987251989794,-175.75211887738757,920.1858374586101,-1511.496436246549,-881.1454706315589,1749.582469391063,27.21517145548779,-15.11496436246549,31.13081600328201,0.0,2351.4710200833556,9431.235133112406,0.0,920.1858374586101,0.0,9431.235133112406
0,141,32186400,9582.528009321144,-178.29911910457335,920.1858374586101,-1475.5911880472138,-902.0175248690726,1729.4522165742296,27.42389199786293,-14.755911880472139,31.141721014335566,0.0,2344.737607477839,9404.228890216571,0.0,920.1858374586101,0.0,9404.228890216571
0,142,32101300,9557.11309416727,-180.79180769285747,920.1858374586101,-1439.2807515590582,-922.0095168759716,1709.2778097834976,27.623811917931917,-14.392807515590583,31.14848139248715,0.0,2337.779460372668,9376.321286474413,0.0,920.1858374586101,0.0,9376.321286474413
0,143,32031100,9536.148029022714,-183.22942534514885,920.1858374586101,-1403.399243012067,-942.1878606465576,1690.33943337916,27.82559535563778,-14.033992430120671,31.164349831568362,0.0,2331.9445162097577,9352.918603677565,0.0,920.1858374586101,0.0,9352.918603677565
0,144,32027200,9534.983303181349,-185.61122953949672,920.1858374586101,-1370.1628471234148,-965.681533423366,1676.2717714118571,28.06053208340586,-13.701628471234148,31.2270409031593,0.0,2331.0602669589302,9349.372073641853,0.0,920.1858374586101,0.0,9349.372073641853
0,145,32043900,9539.970718963601,-187.93649475527056,920.1858374586101,-1337.4219514466267,-989.8506566730399,1663.8815458822035,28.3022233159026,-13.374219514466267,31.303124320814227,0.0,2331.724015642938,9352.03422420833,0.0,920.1858374586101,0.0,9352.03422420833
0,146,32064400,9546.092995822055,-190.20451269416017,920.1858374586101,-1304.4208926206747,-1013.6976644533503,1651.997826882195,28.540693393705702,-13.044208926206748,31.38028944901637,0.0,2332.6849903217935,9355.888483127896,0.0,920.1858374586101,0.0,9355.888483127896
0,147,32085900,9552.51392033214,-192.4145924959307,920.1858374586101,-1271.0431085707062,-1037.0489129273942,1640.4331841464846,28.774205878446146,-12.710431085707063,31.456477589197952,0.0,2333.7348718232,9360.09932783621,0.0,920.1858374586101,0.0,9360.09932783621
0,148,32105900,9558.486873364778,-194.56606094886496,920.1858374586101,-1237.195974919254,-1059.7416003952776,1629.0199937277464,29.001132753124978,-12.371959749192541,31.529844417631033,0.0,2334.6876749413536,9363.920812415914,0.0,920.1858374586101,0.0,9363.920812415914
0,149,32126100,9564.519555927742,-196.65826269483043,920.1858374586101,-1202.9590562149237,-1081.8742379076302,1617.8882401382723,29.222459128248502,-12.029590562149238,31.601632340673547,0.0,2335.6701471536976,9367.86129323291,0.0,920.1858374586101,0.0,9367.86129323291
0,150,32146600,9570.641832786196,-198.69056042890773,920.1858374586101,-1168.3449467402243,-1103.4469710618127,1607.0548007205314,29.43818645979033,-11.683449467402243,31.671908902033746,0.0,2336.689893480449,9371.951272357288,0.0,920.1858374586101,0.0,9371.951272357288
0,151,32167200,9576.793974409811,-200.66233509351963,920.1858374586101,-1133.3550484965608,-1124.4407937071455,1596.5151939475543,29.648124686243655,-11.333550484965608,31.740520852788705,0.0,2337.732176025489,9376.131639316292,0.0,920.1858374586101,0.0,9376.131639316292
0,152,32186900,9582.67733314696,-202.57298606700243,920.1858374586101,-1097.9637930601523,-1144.7837261416626,1586.207511806014,29.851554010588828,-10.979637930601523,31.806724539540465,0.0,2338.7226833180835,9380.104347079958,0.0,920.1858374586101,0.0,9380.104347079958
0,153,32207100,9588.710015709923,-204.42193134656057,920.1858374586101,-1062.2314476208785,-1164.5607609200697,1576.2415469050036,30.0493243583729,-10.622314476208786,31.871546232120235,0.0,2339.7658061793754,9384.288084363363,0.0,920.1858374586101,0.0,9384.288084363363
0,154,32226200,9594.414185856092,-206.20860772555088,920.1858374586101,-1026.1139946999094,-1183.6596277728922,1566.5120633236334,30.24031302690112,-10.261139946999094,31.93379910027722,0.0,2340.742547076496,9388.20557813054,0.0,920.1858374586101,0.0,9388.20557813054
0,155,32245200,9600.088491237098,-207.93247096504032,920.1858374586101,-989.6568067569699,-1202.1400335611024,1557.1002714824408,30.425117084783224,-9.8965680675697,31.99421524492839,0.0,2341.727502925988,9392.156020272058,0.0,920.1858374586101,0.0,9392.156020272058
0,156,32263600,9605.583608027126,-209.59299595958672,920.1858374586101,-952.8552526938782,-1219.9621002996332,1547.9795408059522,30.603337752168535,-9.528552526938782,32.05241948483664,0.0,2342.6835740400743,9395.990612067539,0.0,920.1858374586101,0.0,9395.990612067539
0,157,32281400,9610.899536226172,-211.18967689719096,920.1858374586101,-915.721726434337,-1237.1193581979342,1539.1590517850816,30.774910331151546,-9.157217264343371,32.108405969727094,0.0,2343.6108865318497,9399.709859328981,0.0,920.1858374586101,0.0,9399.709859328981
0,158,32299400,9616.275193955546,-212.7220274133719,920.1858374586101,-878.2910550585163,-1253.6608063898507,1530.7059139083026,30.94032481307071,-8.782910550585164,32.16276134410569,0.0,2344.569130643628,9403.553166542173,0.0,920.1858374586101,0.0,9403.553166542173
0,159,32315500,9621.08342114682,-214.18958073931825,920.1858374586101,-840.5169250181943,-1269.4356125963486,1522.4767570540798,31.098072875135685,-8.405169250181943,32.2139256637786,0.0,2345.4020541866207,9406.893840407502,0.0,920.1858374586101,0.0,9406.893840407502
0,160,32331800,9625.95137786842,-215.59188984407027,920.1858374586101,-802.4702805203439,-1284.58313805445,1514.632757368009,31.2495481297167,-8.02470280520344,32.26344856681195,0.0,2346.2661371854874,9410.359488024349,0.0,920.1858374586101,0.0,9410.359488024349
0,161,32347100,9630.520686938387,-216.9285275706903,920.1858374586101,-764.1319426129437,-1299.0144622574594,1507.0952852674802,31.393861371746794,-7.641319426129437,32.310436307803066,0.0,2347.072132675373,9413.592159367698,0.0,920.1858374586101,0.0,9413.592159367698
0,162,32361600,9634.85107788705,-218.19908676637843,920.1858374586101,-725.5209256232415,-1312.737971208191,1499.8871939479325,31.53109646125411,-7.2552092562324155,32.355032149584275,0.0,2347.835034415378,9416.65199112067,0.0,920.1858374586101,0.0,9416.65199112067
0,163,32374900,9638.823091653752,-219.40318040649555,920.1858374586101,-686.6423029798309,-1325.7199372049517,1492.98727527871,31.660916121221717,-6.866423029798309,32.39693465220409,0.0,2348.5251544125686,9419.419911247256,0.0,920.1858374586101,0.0,9419.419911247256
0,164,32387900,9642.705511124968,-220.54044171245448,920.1858374586101,-647.5299221876458,-1338.0193659977654,1486.4692475505171,31.783910409149854,-6.475299221876457,32.43680719352166,0.0,2349.2095992154013,9422.165069412515,0.0,920.1858374586101,0.0,9422.165069412515
0,165,32399700,9646.229553414223,-221.61052426344457,920.1858374586101,-608.1785412870777,-1349.5673786978873,1480.2747203568547,31.899390536151074,-6.081785412870777,32.47397774197199,0.0,2349.8214400960005,9424.61902915078,0.0,920.1858374586101,0.0,9424.61902915078
0,166,32410400,9649.425083286686,-222.6131021019547,920.1858374586101,-568.6055313769951,-1360.3663864912596,1474.4181753518242,32.007380614084795,-5.686055313769952,32.508516404261556,0.0,2350.3682044469565,9426.81198118473,0.0,920.1858374586101,0.0,9426.81198118473
0,167,32420300,9652.38169503784,-223.54786983306295,920.1858374586101,-528.831204037626,-1370.4337643990061,1468.9285704106637,32.10805439316226,-5.28831204037626,32.540642297758275,0.0,2350.872306778535,9428.833825204778,0.0,920.1858374586101,0.0,9428.833825204778
0,168,32429300,9655.069523902528,-224.4145427174633,920.1858374586101,-488.8682416590001,-1379.7584118181112,1463.8051211433847,32.20130086735331,-4.888682416590001,32.57027775933275,0.0,2351.3263719619663,9430.654981185065,0.0,920.1858374586101,0.0,9430.654981185065
